serviceCharge,picturecount,pricetrend,livingSpace,baseRentRange,noRooms,noRoomsRange,livingSpaceRange,totalRent
59.0,11,1.28,49.5,2,2,2,2,465.0
150.0,4,3.8,160.0,7,5,5,7,1510.0
250.0,18,3.8,90.0,6,4,4,4,1140.0
140.0,13,7.23,120.0,7,3,3,5,1770.0
250.0,0,3.7,140.0,5,5,5,6,1000.0
350.0,10,3.85,98.0,6,3,3,4,1240.0
140.0,13,2.79,39.0,2,1,1,1,490.0
179.0,9,3.33,74.0,5,2,2,3,845.0
83.0,9,4.29,33.0,1,1,1,1,291.0
116.0,12,3.85,71.0,4,3,3,3,800.0
130.0,13,3.28,78.0,3,3,3,3,700.0
280.0,1,2.71,137.0,7,5,5,6,1580.0
109.0,2,0.57,37.54,1,1,1,1,309.0
250.0,11,4.15,100.0,6,3,3,4,1170.0
70.0,6,5.41,45.83,2,2,2,2,495.0
460.0,13,4.99,50.0,5,2,2,2,1180.0
210.0,27,3.33,122.0,6,3,3,6,1410.0
200.0,10,3.77,78.0,6,2,2,3,1196.0
110.0,0,6.25,112.0,6,3,3,5,990.0
101.0,1,1.85,70.46,1,4,4,3,361.0
190.0,13,1.05,115.0,5,3,3,5,870.0
190.0,28,4.3,84.0,7,4,4,4,1220.0
114.95,6,1.85,48.0,1,2,2,2,330.95
180.0,9,1.52,83.0,3,3,3,4,595.0
130.0,11,0.43,81.0,4,3,3,4,680.0
250.0,6,3.77,66.0,5,3,3,3,976.0
140.0,21,0.17,100.0,5,4,4,4,880.0
180.0,2,0.0,90.36,4,4,4,4,684.2
100.0,3,5.41,52.0,5,2,2,2,873.0
100.0,1,2.99,58.25,3,2,2,2,650.0
140.0,11,3.45,68.27,2,3,3,3,480.0
246.0,14,0.4,98.36,3,4,4,4,743.0
125.45,4,0.2,50.18,1,2,2,2,376.35
396.72,17,3.65,132.24,9,3,3,6,2446.6
220.0,10,2.18,103.0,4,3,3,5,780.0
170.0,12,4.31,43.0,2,1,1,2,520.0
315.0,8,4.26,177.0,8,4,4,7,2223.5
130.0,19,5.68,65.0,4,2,2,3,715.0
200.0,3,5.85,35.4,6,1,1,1,1100.0
170.0,6,3.82,67.0,3,2,2,3,572.0
153.0,3,5.66,68.14,2,3,3,3,473.0
213.48,11,4.62,140.43,7,4,4,6,1915.44
150.0,13,5.98,65.0,5,2,2,3,950.0
543.0,15,10.17,120.65,8,4,4,5,2433.0
200.0,12,6.72,92.0,8,3,3,4,1900.0
280.0,19,1.67,122.29,7,3,3,6,1730.0
110.0,8,4.91,73.18,5,2,2,3,909.0
150.0,7,6.67,60.0,4,2,2,2,690.0
34.39,7,1.3,39.99,1,2,2,1,250.34
250.0,9,7.69,95.0,8,3,3,4,2110.0
0.0,7,6.06,37.0,4,1,1,1,586.0
92.0,6,1.8,71.4,2,3,3,3,541.0
65.0,7,3.03,74.0,3,3,3,3,485.0
80.99,3,1.75,63.73,2,2,2,3,544.22
100.0,14,0.54,50.0,1,2,2,2,350.0
183.0,5,3.23,28.0,1,1,1,1,393.0
0.0,10,1.67,35.0,5,1,1,1,705.0
183.0,16,3.71,164.0,9,4,4,7,2283.0
150.0,12,3.77,65.0,6,2,2,3,1000.0
287.0,19,5.05,93.0,6,3,3,4,1247.0
120.0,12,3.01,54.0,2,2,2,2,498.0
70.0,14,1.92,31.86,1,1,1,1,232.0
140.0,7,1.02,68.44,2,4,4,3,530.0
150.0,15,4.31,151.3,7,5,5,7,1425.0
68.0,14,1.72,74.78,3,3,3,3,509.0
92.0,9,1.87,72.63,4,2,2,3,742.61
223.0,14,6.87,130.0,8,3,3,6,1993.0
120.0,14,1.96,48.0,1,2,2,2,340.0
150.0,14,-1.26,81.0,5,3,3,4,850.0
190.0,15,3.41,73.0,2,2,2,3,580.0
160.0,10,2.6,51.3,3,2,2,2,621.7
100.0,4,2.44,67.4,4,3,3,3,670.5
140.0,3,2.96,87.0,5,3,3,4,780.0
200.0,18,4.04,85.0,7,3,3,4,1250.0
150.0,9,0.34,71.0,2,3,3,3,505.0
107.0,6,1.92,40.91,1,2,2,1,322.0
200.0,24,4.35,121.0,5,4,4,6,975.0
75.0,5,1.92,80.0,3,3,3,3,656.0
133.5,8,2.9,74.03,3,3,3,3,670.5
550.0,13,5.06,156.0,7,6,5,7,1950.0
200.0,8,5.22,72.0,5,2,2,3,990.0
200.0,1,1.22,107.0,3,4,4,5,690.0
187.0,10,6.36,67.98,5,3,3,3,886.0
135.0,2,2.72,100.0,4,4,4,4,735.0
140.0,25,0.0,74.3,2,3,3,3,540.0
153.76,3,8.67,52.23,4,2,2,2,728.29
130.0,0,4.63,72.0,5,3,3,3,750.0
271.5,6,3.33,79.83,3,3,3,3,694.22
93.0,3,3.58,75.8,5,3,3,3,737.3
185.0,9,1.95,85.0,3,3,3,4,610.0
60.0,1,1.43,46.73,1,1,1,2,419.0
192.0,8,4.48,71.0,5,3,3,3,810.0
100.0,12,3.39,73.58,5,2,2,3,750.0
200.0,18,2.84,100.0,5,3,3,4,950.0
99.0,1,2.49,58.58,3,2,2,2,591.08
52.75,8,0.18,47.95,1,2,2,2,369.22
50.0,16,4.69,75.0,4,3,3,3,645.0
225.0,12,2.06,91.0,7,3,3,4,1590.0
160.0,22,2.41,100.0,5,4,4,4,950.0
180.0,3,5.44,96.6,6,3,3,4,1155.0
65.0,8,0.8,61.07,2,3,3,3,436.0
170.0,0,3.17,67.0,2,3,3,3,550.0
120.0,12,0.0,55.0,1,2,2,2,395.0
130.0,11,2.6,65.0,2,3,3,3,470.0
69.5,11,3.13,60.0,3,3,3,2,550.0
144.4,7,4.34,61.0,1,2,2,3,432.16
179.0,6,2.82,73.98,5,3,3,3,815.23
160.0,9,3.03,165.0,5,5,5,7,1045.0
180.0,11,3.08,49.0,2,2,2,2,520.0
100.0,8,4.8,51.93,2,2,2,2,515.0
53.0,5,2.14,52.27,1,2,2,2,378.0
150.0,12,5.32,70.0,5,2,2,3,900.0
116.88,4,6.08,51.08,2,2,2,2,519.14
44.0,11,0.0,36.64,1,1,1,1,281.0
200.0,21,9.32,112.53,7,4,4,5,1606.0
140.0,17,3.98,70.03,6,2,2,3,980.36
118.5,5,4.23,62.37,6,2,2,3,1022.5
100.0,1,2.98,36.0,3,2,2,1,600.0
250.0,14,4.35,76.0,4,3,3,3,830.0
250.0,11,3.8,102.0,7,3,3,5,1600.0
247.0,8,6.07,68.94,3,1,1,3,703.58
100.0,31,3.8,71.4,6,3,3,3,1200.0
59.79,2,0.0,72.79,2,3,3,3,547.92
215.0,0,6.82,162.37,7,5,5,7,1453.36
270.0,10,3.03,110.0,5,4,4,5,925.0
180.0,11,0.63,78.43,2,3,3,3,580.0
100.0,10,5.01,75.0,4,3,3,3,700.0
50.0,6,1.92,45.33,1,2,2,2,315.0
187.0,4,4.01,87.11,5,2,2,4,928.0
125.0,10,2.4,113.96,4,5,5,5,810.0
175.0,17,4.69,71.0,3,2,2,3,630.0
130.0,22,3.84,64.0,4,3,3,3,695.0
143.0,11,0.0,71.4,1,2,2,3,428.6
140.0,10,2.67,64.0,3,2,2,3,572.0
150.0,11,3.15,56.0,4,2,2,2,660.0
100.0,5,3.57,53.07,4,2,2,2,675.0
250.0,11,4.47,87.0,6,3,3,4,1200.0
240.0,15,3.15,103.46,7,3,3,5,1643.0
200.0,14,4.76,82.0,3,3,3,4,695.0
150.0,7,1.49,72.94,2,3,3,3,550.0
115.0,3,4.33,55.51,2,2,2,2,465.0
133.15,8,1.4,72.69,2,3,3,3,516.23
300.0,11,5.33,49.0,6,1,1,2,1190.0
270.0,33,4.81,73.83,7,2,2,3,1300.0
105.0,5,4.23,58.07,2,3,3,2,567.88
190.0,14,7.24,125.0,6,4,4,6,1030.0
80.0,16,5.01,88.0,6,3,3,4,1070.0
100.0,14,1.69,47.0,1,2,2,2,380.0
0.0,28,6.38,50.0,7,2,2,2,1420.0
100.0,2,4.26,33.14,1,1,1,1,445.0
205.0,6,5.69,46.5,3,2,2,2,700.0
250.0,5,3.98,70.0,4,2,2,3,865.0
130.0,11,8.14,65.0,5,2,2,3,800.0
105.0,8,0.38,47.7,1,1,1,2,330.0
200.0,1,2.22,90.0,3,4,4,4,650.0
94.0,8,1.01,36.5,1,1,1,1,314.0
67.0,12,1.79,66.92,2,3,3,3,448.0
135.0,12,4.83,67.52,6,2,2,3,995.0
160.0,9,7.04,120.0,5,2,2,5,850.0
145.0,3,2.24,59.14,1,3,3,2,410.0
76.0,2,4.55,67.39,4,3,3,3,778.0
130.0,16,4.98,64.8,4,3,3,3,645.0
40.0,6,0.37,37.28,1,2,2,1,275.0
150.0,18,3.52,65.0,3,2,2,3,605.0
130.0,10,8.06,62.0,3,2,2,3,630.0
140.0,6,3.06,82.93,5,3,3,4,995.0
250.0,2,5.66,72.0,7,2,2,3,1570.0
250.0,19,5.0,135.0,7,5,5,6,1600.0
200.0,26,7.36,63.0,8,2,2,3,1795.0
70.0,0,3.97,60.0,4,2,2,2,626.0
160.0,8,5.06,65.0,4,2,2,3,670.0
350.0,22,4.94,115.03,7,3,3,5,1500.0
180.0,3,5.13,80.0,8,3,3,3,1745.0
195.0,11,2.9,77.66,4,3,3,3,755.0
170.0,8,4.35,67.88,3,3,3,3,610.0
134.0,6,2.67,64.0,3,2,2,3,582.0
90.0,5,0.55,32.0,1,1,1,1,340.0
90.0,18,4.58,60.0,4,3,3,2,740.0
128.8,13,-1.04,56.0,1,3,3,2,380.8
140.0,1,5.49,47.0,3,2,2,2,610.0
120.0,24,3.06,81.0,4,3,3,4,695.0
150.0,7,3.67,65.0,7,1,1,3,1450.0
131.0,2,3.35,91.23,3,4,4,4,729.53
113.0,19,3.1,90.0,5,3,3,4,903.0
115.0,0,2.78,46.5,3,2,2,2,545.0
324.51,23,3.6,141.09,7,4,4,6,1594.32
100.0,16,1.63,63.73,2,3,3,3,483.0
55.0,4,0.63,26.5,1,1,1,1,195.0
110.0,9,3.33,64.0,2,3,3,3,550.0
128.5,21,1.64,127.45,5,3,3,6,1022.0
200.0,9,2.45,72.45,4,2,2,3,850.0
185.0,8,3.05,66.04,2,2,2,3,525.0
120.0,9,3.97,33.27,1,1,1,1,370.0
300.0,9,3.54,107.0,5,4,4,5,980.0
120.0,10,3.23,57.96,4,2,2,2,642.0
150.0,7,2.12,68.0,6,3,3,3,1000.0
80.0,9,0.0,69.0,1,3,3,3,379.0
380.0,11,4.89,90.0,6,3,3,4,1370.0
94.0,6,2.04,69.0,2,2,2,3,474.0
110.0,7,3.08,44.29,1,2,2,2,400.0
131.0,0,2.78,41.0,1,1,1,2,410.21
150.0,18,2.86,60.0,2,2,2,2,500.0
150.0,8,4.82,49.0,3,2,2,2,570.0
190.0,9,3.35,72.0,3,2,2,3,690.0
39.5,0,1.85,25.0,1,1,1,1,282.0
177.2,0,3.17,60.0,2,2,2,2,498.06
221.0,8,2.41,75.69,3,3,3,3,752.0
250.0,9,3.77,105.0,6,3,3,5,1100.0
185.0,10,2.4,68.5,2,4,4,3,528.0
256.0,21,4.79,128.0,8,4,4,6,1792.0
170.0,4,4.17,79.5,5,3,3,3,925.25
80.0,5,3.17,58.0,3,2,2,2,490.0
190.0,6,1.69,80.96,3,3,3,3,676.0
100.0,5,3.28,28.0,1,1,1,1,335.0
75.0,0,2.17,28.0,2,1,1,1,470.0
220.0,11,2.39,100.0,5,4,4,4,905.0
174.4,8,0.0,61.4,1,2,2,3,420.0
130.0,13,2.63,96.0,6,3,3,4,1090.0
110.0,0,1.59,41.0,1,1,1,2,345.0
58.83,14,2.14,45.25,1,2,2,2,330.34
290.0,22,5.57,102.78,8,3,3,5,2360.0
98.38,7,6.16,49.19,5,2,2,2,868.06
0.0,15,5.6,32.0,7,1,1,1,1350.0
139.0,10,2.92,77.0,4,3,3,3,711.0
172.0,16,4.07,85.83,5,2,2,4,816.0
326.0,8,6.33,135.0,8,5,5,6,1956.0
273.18,11,4.02,78.05,6,3,3,3,1262.85
70.0,4,3.7,52.0,1,2,2,2,416.0
150.0,8,4.88,95.0,5,3,3,4,950.0
50.0,14,1.54,41.1,1,2,2,2,400.0
280.0,4,2.96,91.74,6,4,4,4,1244.0
200.0,10,5.91,55.0,7,1,1,2,1575.0
77.0,5,2.39,46.73,2,2,2,2,447.11
140.0,10,2.82,25.36,1,1,1,1,390.0
168.0,3,2.28,61.0,2,2,2,3,473.0
60.0,3,3.7,60.0,3,2,2,2,510.0
137.82,8,1.59,65.63,2,4,4,3,498.78
122.0,7,0.0,60.8,2,3,3,2,426.0
60.0,6,2.74,45.7,1,2,2,2,345.0
160.0,10,6.56,65.0,2,2,2,3,540.0
130.0,16,1.85,59.0,2,3,3,2,450.0
120.0,6,4.0,63.36,3,3,3,3,649.16
180.0,12,6.16,75.0,7,2,2,3,1190.0
130.0,15,0.79,61.0,1,2,2,3,400.0
113.1,7,1.62,55.99,1,3,3,2,384.65
167.2,0,3.74,66.88,2,2,2,3,466.93
235.0,13,2.57,88.0,3,3,3,4,719.0
86.0,12,3.62,86.12,2,4,4,4,581.0
250.0,12,3.77,94.0,5,4,4,4,880.0
85.0,2,0.53,34.0,1,1,1,1,235.0
100.0,12,2.61,61.81,3,2,2,3,590.0
238.0,4,3.87,79.22,5,2,2,3,919.3
102.0,8,0.0,51.1,1,2,2,2,332.0
200.0,10,5.19,93.7,6,3,3,4,1100.0
100.0,6,2.88,26.0,1,1,1,1,360.0
215.0,9,6.34,61.57,3,3,3,3,640.0
117.0,11,6.2,56.85,5,2,2,2,959.0
220.0,11,6.62,83.5,7,2,2,4,1650.0
105.0,6,3.34,42.0,1,1,1,2,375.0
144.0,10,0.56,60.0,2,2,2,2,472.0
185.0,6,2.53,71.8,5,2,2,3,915.0
120.0,9,2.61,62.0,3,3,3,3,580.0
140.0,9,3.23,62.0,2,2,2,3,490.0
135.0,13,0.0,61.4,2,2,2,3,451.0
313.0,12,4.82,142.25,7,4,4,6,1735.0
440.0,11,6.67,140.78,9,4,4,6,2622.0
130.0,12,0.62,65.4,2,2,2,3,479.0
250.0,11,8.66,102.0,7,4,4,5,1576.0
110.0,7,-0.41,55.0,1,2,2,2,360.0
173.18,5,8.63,43.61,2,1,1,2,565.23
0.0,12,3.99,35.0,7,2,2,1,1210.0
292.0,7,5.67,95.98,7,3,3,4,1506.2
250.0,18,3.28,120.0,6,3,3,5,1100.0
307.5,12,4.05,123.0,7,2,2,6,1476.0
173.0,3,4.28,54.29,3,3,3,2,631.0
60.0,8,1.89,26.49,1,1,1,1,197.75
115.0,10,3.97,75.0,5,2,2,3,895.0
120.0,13,4.62,51.23,2,2,2,2,488.25
145.0,3,5.06,60.0,4,3,3,2,675.0
80.0,15,4.88,72.0,5,3,3,3,800.0
160.0,1,5.59,83.0,4,3,3,4,796.23
120.0,6,1.12,56.0,1,3,3,2,394.0
107.6,8,3.37,63.29,3,2,2,3,519.0
145.68,5,1.87,66.2,2,3,3,3,490.69
145.0,14,1.37,73.0,4,2,2,3,729.0
390.0,34,5.56,200.0,9,5,5,7,4880.0
140.0,30,3.14,73.0,5,4,4,3,835.0
50.67,5,4.82,33.78,2,1,1,1,449.27
149.15,11,2.24,56.21,3,2,2,2,710.0
192.0,42,2.99,64.56,2,2,2,3,582.58
90.0,6,2.46,27.62,2,1,1,1,463.0
165.0,8,5.94,69.0,2,3,3,3,515.0
133.4,6,0.98,52.0,1,2,2,2,400.5
120.0,9,2.44,30.0,1,1,1,1,395.0
60.0,11,3.38,50.0,2,3,3,2,470.0
175.0,9,2.99,75.0,5,2,2,3,925.0
234.81,11,2.39,78.27,5,3,3,3,1003.38
137.0,7,2.82,69.0,3,3,3,3,620.0
182.0,11,3.8,76.0,3,3,3,3,676.0
115.0,9,-0.18,54.0,1,2,2,2,412.0
80.0,11,3.42,45.0,2,1,1,2,400.0
117.0,2,4.76,80.97,5,3,3,3,865.0
64.13,9,2.91,52.0,2,2,2,2,382.13
150.0,1,2.6,49.65,2,2,2,2,460.0
140.0,11,4.37,86.63,5,3,3,4,880.0
170.0,8,2.56,71.82,3,3,3,3,595.0
96.63,10,4.38,63.71,6,2,2,3,1017.25
465.0,13,4.76,156.0,8,5,5,7,2265.0
276.0,8,1.15,131.0,5,5,5,6,965.0
95.0,3,2.73,80.3,5,3,3,3,824.25
120.0,6,4.26,59.4,1,2,2,2,380.0
100.0,5,0.93,71.25,2,4,4,3,552.0
44.0,3,2.73,32.27,1,1,1,1,374.43
145.0,9,8.52,22.4,5,1,1,1,875.0
83.0,14,0.54,37.8,1,2,2,1,263.0
107.0,6,0.38,31.17,1,1,1,1,299.0
55.0,5,1.72,30.34,1,1,1,1,306.0
200.0,22,5.19,132.0,7,4,4,6,1650.0
138.0,8,3.23,63.39,4,3,3,3,689.46
290.0,13,2.72,105.0,4,5,5,5,880.0
115.0,5,3.49,56.72,2,3,3,2,463.9
100.0,14,3.29,57.7,2,3,3,2,470.0
52.5,10,3.35,44.96,1,2,2,2,345.5
268.18,6,4.12,102.0,7,3,3,5,1288.48
50.0,2,2.27,33.55,1,1,1,1,300.0
80.0,12,1.57,72.0,3,3,3,3,510.0
150.0,9,4.17,69.0,5,4,4,3,850.0
85.0,18,3.7,80.8,4,4,4,3,775.0
150.0,4,3.24,81.23,6,2,2,4,965.0
198.0,16,0.63,90.0,3,3,3,4,628.0
388.0,18,4.89,155.1,7,3,3,7,1788.0
230.0,10,4.16,92.0,8,3,3,4,1876.8
85.0,9,4.69,37.64,1,1,1,1,350.0
290.0,7,3.24,120.0,9,3,3,5,2990.0
85.0,8,7.53,46.8,5,2,2,2,737.0
70.0,7,3.02,65.0,2,2,2,3,460.0
143.0,12,0.37,56.71,1,3,3,2,439.0
150.0,11,7.14,109.0,7,3,3,5,1680.0
180.0,14,0.9,80.0,3,3,3,3,623.0
130.0,9,3.33,40.0,1,2,2,1,390.0
133.0,7,5.23,105.56,7,4,4,5,1278.0
100.0,25,0.0,61.0,2,2,2,3,490.0
40.0,7,2.04,45.6,1,2,2,2,330.0
80.0,8,1.89,80.0,2,3,3,3,520.0
120.0,8,3.66,60.0,4,2,2,2,720.0
60.0,0,3.18,35.0,1,1,1,1,360.0
99.0,8,4.8,51.73,3,2,2,2,602.0
97.0,12,2.96,50.22,2,3,3,2,443.0
165.0,7,3.33,54.6,2,3,3,2,485.0
174.0,6,2.89,59.59,3,2,2,2,715.72
200.0,3,3.33,67.77,2,2,2,3,599.84
178.0,3,1.69,66.98,2,3,3,3,566.0
151.11,0,3.3,76.0,2,3,3,3,605.09
50.0,6,1.69,61.0,2,2,2,3,450.0
100.0,13,4.69,63.0,3,2,2,3,640.0
120.0,12,5.53,67.97,7,2,2,3,1740.0
100.0,7,1.46,55.0,1,2,2,2,373.0
95.0,9,1.54,41.46,2,2,2,2,444.0
100.0,12,4.57,56.0,7,2,2,2,1150.0
95.0,7,2.63,47.97,2,2,2,2,480.4
350.0,16,3.28,130.0,6,6,5,6,1210.0
49.0,7,4.87,28.76,2,1,1,1,429.0
197.0,9,1.82,76.0,2,3,3,3,592.0
130.0,13,0.74,62.0,1,3,3,3,429.0
200.0,16,4.06,62.0,5,2,2,3,805.0
120.0,7,4.55,32.0,2,1,1,1,520.0
175.0,11,2.7,70.41,4,2,2,3,740.0
161.0,11,1.54,66.97,4,2,2,3,677.0
132.0,9,0.63,66.18,1,2,2,3,430.0
57.0,7,1.64,57.0,2,3,3,2,399.0
262.0,14,4.88,88.42,7,3,3,4,1412.0
52.58,13,1.47,58.43,1,3,3,2,455.74
160.0,8,2.48,63.35,2,2,2,3,510.0
181.71,12,8.67,62.21,5,2,2,3,959.34
76.67,22,1.69,69.7,2,4,4,3,564.57
90.0,10,3.17,66.0,2,3,3,3,570.0
112.0,15,6.41,61.93,5,2,2,3,875.5
115.0,8,4.0,58.0,3,2,2,2,595.0
150.0,12,4.33,64.54,2,3,3,3,505.0
210.0,21,4.0,67.0,4,2,2,3,730.0
270.0,11,5.25,117.0,8,3,3,5,1870.0
160.0,13,3.34,74.0,3,3,3,3,610.0
100.0,8,1.82,107.54,4,4,4,5,788.5
110.0,8,3.33,100.0,4,4,4,4,830.0
70.0,7,3.67,25.5,2,1,1,1,400.0
140.0,5,0.0,73.32,2,3,3,3,510.0
290.0,20,5.21,98.3,7,3,3,4,1340.0
112.0,12,0.19,51.0,1,2,2,2,408.0
80.0,11,4.35,33.0,1,2,2,1,268.0
134.5,3,1.39,116.85,7,4,4,5,1461.0
80.0,3,4.31,70.23,3,3,3,3,660.67
0.0,26,4.06,125.0,9,3,3,6,2300.0
70.0,8,0.0,56.3,1,3,3,2,374.0
150.0,16,4.67,55.5,5,2,2,2,900.0
110.0,7,0.37,29.6,1,1,1,1,280.0
100.0,8,3.92,114.2,7,3,3,5,1460.0
50.0,11,3.14,68.0,4,2,2,3,600.0
130.0,12,1.64,52.2,1,3,3,2,380.0
69.65,11,2.99,57.09,1,3,3,2,435.59
175.0,18,2.0,101.0,3,4,4,5,660.0
75.0,17,2.0,100.0,4,4,4,4,595.0
245.0,16,4.1,93.21,7,2,2,4,1395.0
200.0,16,6.74,89.0,6,3,3,4,1140.0
0.0,9,4.77,62.0,7,2,2,3,1025.0
194.0,3,2.02,77.67,2,4,4,3,584.0
145.0,11,0.0,65.88,1,3,3,3,445.0
220.0,9,1.83,93.56,5,4,4,4,870.0
110.0,4,3.58,50.0,1,2,2,2,360.0
130.0,7,4.32,49.0,2,2,2,2,499.0
120.0,12,3.68,111.0,5,3,3,5,750.0
98.0,7,0.0,49.0,1,2,2,2,343.0
240.0,15,4.28,93.0,6,5,5,4,1140.0
139.0,1,1.08,48.1,2,2,2,2,452.0
200.0,5,0.4,96.0,4,4,4,4,729.0
180.0,16,3.85,91.0,6,3,3,4,1030.0
83.0,10,0.0,82.76,4,3,3,4,672.0
380.0,7,4.23,135.0,6,3,3,6,1360.0
300.0,19,5.36,181.0,7,3,3,7,1750.0
40.0,9,-0.86,58.31,2,2,2,2,430.71
68.0,12,0.79,75.88,3,3,3,3,501.0
50.0,1,1.27,65.0,2,2,2,3,375.0
134.0,7,3.51,70.0,3,3,3,3,716.5
60.2,5,1.68,43.0,1,2,2,2,380.0
50.0,7,2.34,34.0,1,1,1,1,310.0
125.0,7,2.25,72.8,3,3,3,3,605.0
100.0,10,3.21,50.0,2,2,2,2,555.0
130.0,10,1.89,47.11,1,2,2,2,365.0
30.0,6,1.92,46.73,1,2,2,2,361.0
79.0,6,2.07,52.83,1,2,2,2,414.15
152.0,14,1.79,77.14,2,2,2,3,499.2
250.0,11,3.99,145.0,7,4,4,6,1400.0
226.0,1,3.14,102.0,7,2,2,5,1612.0
288.0,10,4.61,144.02,7,4,4,6,1656.0
50.0,6,2.54,70.0,4,2,2,3,600.0
135.0,22,1.76,86.8,3,3,3,4,585.0
275.0,21,1.1,110.0,6,5,5,5,1155.0
180.0,16,2.67,87.0,4,4,4,4,710.0
102.1,3,5.48,85.0,6,3,3,4,942.1
200.0,9,3.24,65.94,4,3,3,3,740.0
185.0,8,3.95,79.0,5,3,3,3,855.0
120.0,15,4.15,57.06,2,2,2,2,490.0
230.0,23,2.39,97.0,6,3,3,4,1230.0
176.0,11,1.43,69.0,2,4,4,3,556.0
100.0,6,6.85,21.0,1,1,1,1,349.0
258.56,3,5.28,77.32,4,3,3,3,854.84
70.0,7,4.49,16.0,1,1,1,1,340.0
240.0,21,3.74,100.0,5,3,3,4,928.0
66.0,14,5.06,37.0,1,1,1,1,397.0
130.0,23,0.53,46.5,1,1,1,2,390.0
425.0,18,4.55,170.0,8,6,5,7,2205.0
110.0,10,3.95,42.31,1,2,2,2,360.0
100.0,0,2.38,58.0,5,1,1,2,780.0
130.0,6,1.85,58.5,2,2,2,2,480.0
370.0,1,8.57,120.0,8,4,4,5,2270.0
130.0,2,1.52,48.22,2,2,2,2,510.0
200.0,5,6.45,103.0,7,3,3,5,1650.0
95.0,5,0.0,74.0,2,4,4,3,454.0
151.0,5,-0.15,62.79,2,3,3,3,502.0
70.0,12,2.47,28.0,1,1,1,1,215.0
400.0,6,8.21,170.0,9,3,3,7,2950.0
74.0,2,1.9,56.82,3,2,2,2,579.0
220.0,8,6.67,112.0,6,3,3,5,1200.0
300.0,20,3.82,50.0,6,1,1,2,1290.0
115.0,14,4.6,56.8,2,2,2,2,456.0
250.0,8,4.73,101.0,6,3,3,5,1150.0
70.0,7,3.85,50.0,4,1,1,2,730.0
160.0,22,5.22,76.5,3,3,3,3,630.0
73.0,11,1.93,67.68,2,4,4,3,397.0
160.0,5,3.15,57.1,4,2,2,2,675.0
100.0,1,3.93,76.1,5,2,2,3,780.0
200.0,18,1.96,100.0,6,3,3,4,1350.0
250.0,0,2.52,103.0,6,4,4,5,1100.0
119.82,21,1.64,118.02,5,3,3,5,886.95
130.0,9,4.76,58.0,2,1,1,2,480.0
50.0,7,1.05,100.0,2,3,3,4,600.0
146.0,14,3.29,68.0,3,3,3,3,622.0
130.0,4,1.84,54.73,2,1,1,2,500.0
113.0,10,1.85,63.21,2,3,3,3,460.65
210.0,12,0.19,99.2,3,3,3,4,706.0
153.0,14,5.56,76.0,4,2,2,3,705.0
184.75,5,1.57,63.71,2,2,2,3,528.78
110.0,6,2.13,45.0,1,2,2,2,318.0
180.0,3,0.73,126.65,6,4,4,6,1142.54
200.0,8,2.67,80.0,5,2,2,3,920.0
76.0,6,-0.23,32.65,1,1,1,1,226.0
0.0,8,4.11,47.0,5,1,1,2,705.0
80.0,10,3.13,34.0,1,1,1,1,300.0
70.0,7,2.06,65.76,2,2,2,3,520.0
80.0,5,0.56,70.0,3,4,4,3,585.0
162.0,1,2.93,61.96,2,2,2,3,691.76
75.0,9,1.59,71.6,2,3,3,3,466.0
336.87,15,5.26,36.75,5,1,1,1,939.87
130.0,10,3.03,39.76,2,2,2,1,480.0
120.0,5,1.12,80.31,3,3,3,3,677.77
155.0,5,4.12,70.91,5,3,3,3,951.2
52.0,2,2.8,48.93,1,2,2,2,358.44
180.0,9,1.92,90.47,2,4,4,4,580.0
179.02,24,2.99,89.51,5,3,3,4,850.35
180.0,16,6.85,89.15,5,3,3,4,980.0
90.0,9,4.23,28.0,1,1,1,1,390.0
250.0,10,6.06,115.0,4,5,5,5,900.0
170.0,6,5.72,84.15,5,3,3,4,895.0
123.0,11,1.82,51.3,1,3,3,2,380.0
136.0,7,-0.18,62.0,2,3,3,3,477.0
110.0,10,3.51,70.6,6,2,2,3,1150.0
140.0,14,0.56,68.0,2,3,3,3,446.0
170.0,9,3.07,74.89,3,3,3,3,761.0
140.0,13,0.0,70.0,2,2,2,3,490.0
70.0,9,4.05,65.0,4,2,2,3,690.0
120.0,25,3.23,82.71,4,3,3,4,715.0
50.0,1,3.51,20.0,1,1,1,1,259.0
62.0,12,1.96,57.1,1,3,3,2,410.0
339.22,14,3.99,114.99,7,4,4,5,1661.61
433.5,37,4.62,144.51,7,4,4,6,1621.5
93.0,16,5.28,30.0,4,2,2,1,693.0
70.0,12,0.19,63.5,2,2,2,3,390.0
107.0,20,6.98,55.0,5,2,2,2,712.0
95.0,9,3.81,35.89,2,1,1,1,479.0
169.2,8,5.88,67.68,2,2,2,3,507.6
130.0,10,0.19,54.97,1,3,3,2,419.0
155.0,16,2.31,90.0,4,3,3,4,795.0
300.0,16,4.46,153.08,8,3,3,7,2300.0
601.2,10,8.7,150.3,9,3,3,6,2780.55
366.39,3,7.34,81.42,9,2,2,4,2666.39
52.5,4,1.3,52.3,2,2,2,2,430.0
110.9,0,4.76,40.0,4,2,2,1,675.9
59.0,12,0.21,53.48,1,3,3,2,318.0
195.0,18,0.38,82.08,3,4,4,4,694.0
95.0,9,2.31,106.0,6,2,2,5,1040.0
250.0,15,4.08,133.0,6,4,4,6,1250.0
185.0,13,3.62,83.0,6,3,3,4,1050.0
